Source URL,Product Name,Product Price,Product Score,Product_Image,Product Specifications_1,Product Specifications_2,Product Specifications_3,Product Specifications_4,Product Specifications_5,Product Specifications_6,Product Specifications_7,Product Specifications_8
https://www.zoomit.ir/product/list/mobile/,شیائومی 13T پرو,"45,499,000",4.5,https://api2.zoomit.ir/media/652d21118716201626d1763a?w=1920&q=75,6.67 اینچ , 1220x2712 پیکسل,50/50/12 مگاپیکسل , سلفی 20 مگاپیکسل,12/16 گیگابایت رم , Dimensity 9200+,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,پوکو F6 پرو شیائومی,"37,399,000",4.5,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/APYtckKXEOPUVtRnMa/QVia6wFzBxnkVtxn90n0FXJe6hJn/2Q==",6.67 اینچ,1440x3200 پیکسل,50/8/2 مگاپیکسل,سلفی 16 مگاپیکسل,12/16 گیگابایت رم,Snapdragon 8 Gen 2,5000 میلی‌آمپر ساعت,شارژ سریع 120 وات
https://www.zoomit.ir/product/list/mobile/,شیائومی 14 اولترا,"105,400,000",4.3,https://api2.zoomit.ir/media/66f58f294469dc406340f6b0?w=1920&q=75,6.73 اینچ,1440x3200 پیکسل,50/50/50/50 مگاپیکسل,سلفی 32 مگاپیکسل,12/16 گیگابایت رم,Snapdragon 8 Gen 3,5300 میلی‌آمپر ساعت,شارژ سریع 90 وات
https://www.zoomit.ir/product/list/mobile/,گلکسی A05s سامسونگ,"9,200,000",4.5,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/AO68cX9xD4o0uCKIsjsNx9K9AhY+RHx/CP5V5/43vp7fxVpcUMO4OwDNjOBXoELEwxkj+Efyo6CP/9k=",6.7 اینچ , 1080x2400 پیکسل,50/2/2 مگاپیکسل , سلفی 13 مگاپیکسل,4/6 گیگابایت رم , Snapdragon 680 4G,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی A05 سامسونگ,"7,950,000",3.4,https://api2.zoomit.ir/media/66446db1772792639debb10d?w=1920&q=75,6.7 اینچ,720x1600 پیکسل,50/2 مگاپیکسل,سلفی 8 مگاپیکسل,4/6 گیگابایت رم,Helio G85,5000 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,پوکو M6 پرو شیائومی 4G,"20,999,000",4.3,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/AOt+Jer3FjrmkRRQlxLcKjEDoPWvSbeQm2iOOqD+VeZ/E3UZLPXdHRLbzPMuFUnGcD1r0y3cm1iO3+AfyrOHX1NKqtGLt0P/2Q==",6.67 اینچ,1080x2400 پیکسل,64/8/2 مگاپیکسل,سلفی 16 مگاپیکسل,8/12 گیگابایت رم,Helio G99 Ultra,5000 میلی‌آمپر ساعت,شارژ سریع 67 وات
https://www.zoomit.ir/product/list/mobile/,پوکو C65 شیائومی,"11,999,000",4,https://api2.zoomit.ir/media/677fdc736e3d4b6793536559?w=1920&q=75,6.74 اینچ,720x1600 پیکسل,50/2/0.08 مگاپیکسل,سلفی 8 مگاپیکسل,6/8 گیگابایت رم,Helio G85,5000 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,شیائومی 13T,"27,500,000",4.4,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/APSPHdu3n2VwoyVkFdlbj/Rov9wfyrk/HDXCGzaNvk8wZXAPeutt+baLP9wfyou9gP/Z",6.67 اینچ , 1220x2712 پیکسل,50/50/12 مگاپیکسل , سلفی 20 مگاپیکسل,8/12 گیگابایت رم , Dimensity 8200 Ultra,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,ردمی 13C شیائومی,"10,499,000",3.6,https://api2.zoomit.ir/media/65a246f0fd49184092c456cb?w=1920&q=75,6.74 اینچ,720x1600 پیکسل,50/2/0.08 مگاپیکسل,سلفی 8 مگاپیکسل,4/6/8 گیگابایت رم,Helio G85,5000 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,ردمی نوت 12 شیائومی 4G,"13,299,000",4.2,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/APRPiHevZixaNCzGZVx9TXbWzFrWEnqUB/SuG+I1x9n+wOIt7GZRj8a7m2ObWE46ov8AKkt2XL4Uf//Z",6.67 اینچ , 1080x2400 پیکسل,50/8/2 مگاپیکسل , سلفی 13 مگاپیکسل,4/6/8 گیگابایت رم , Snapdragon 685,5000 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,پوکو F6 شیائومی,"30,800,000",4.6,https://api2.zoomit.ir/media/66df488b2d36dcc78153edb5?w=1920&q=75,6.67 اینچ,1220x2712 پیکسل,50/8 مگاپیکسل,سلفی 20 مگاپیکسل,8/12 گیگابایت رم,Snapdragon 8s Gen 3,5000 میلی‌آمپر ساعت,شارژ سریع 90 وات
https://www.zoomit.ir/product/list/mobile/,ردمی نوت 13 پرو شیائومی 4G,"21,699,000",4.1,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/APV9fXdrFqO3FdMn+rX6Cub17cdYtgOBxXSJ/q1+gqI/Ex2Vr2P/2Q==",6.67 اینچ,1080x2400 پیکسل,200/8/2 مگاپیکسل,سلفی 16 مگاپیکسل,8/12 گیگابایت رم,Helio G99 Ultra,5000 میلی‌آمپر ساعت,شارژ سریع 67 وات
https://www.zoomit.ir/product/list/mobile/,ردمی A3 شیائومی,"6,000,000",3.3,https://api2.zoomit.ir/media/67c43dd407196c81a71d497c?w=1920&q=75,6.71 اینچ,720x1650 پیکسل,8/0.08 مگاپیکسل,سلفی 5 مگاپیکسل,3/4/6 گیگابایت رم,Helio G36,5000 میلی‌آمپر ساعت,شارژ 10 وات
https://www.zoomit.ir/product/list/mobile/,ردمی نوت 14 پرو پلاس شیائومی,"33,499,000",4.5,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/APV/FBcXNrtGfmFdLF/qU/3RXN+J5JEubXYP4hniuki5iT/dFW27JDaVkz//2Q==",6.67 اینچ,1220x2712 پیکسل,50/50/8 مگاپیکسل,سلفی 20 مگاپیکسل,12/16 گیگابایت رم,Snapdragon 7s Gen 3,6200 میلی‌آمپر ساعت,سیلیکون کربن
https://www.zoomit.ir/product/list/mobile/,شیائومی 14T پرو,"57,000,000",4.1,https://api2.zoomit.ir/media/65bf77b7381b5915be4f1746?w=1920&q=75,6.67 اینچ,1220x2712 پیکسل,50/50/12 مگاپیکسل,سلفی 32 مگاپیکسل,12/16 گیگابایت رم,Dimensity 9300+,5000 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,ناتینگ فون 2,"44,278,900",4,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/AOx+IGoy23i/RoEjLLLIASO3Ga9KhOYIz/sj+VeZfEG8aDxjosSw7/MkALY+7xXpsP8AqI/90fypdSre6f/Z",6.7 اینچ , 1080x2412 پیکسل,50/50 مگاپیکسل , سلفی 32 مگاپیکسل,8/12 گیگابایت رم , Snapdragon 8+ Gen 1,4700 میلی آمپر ساعت , لیتیوم یونی
https://www.zoomit.ir/product/list/mobile/,داریا باند,"13,550,000",3.3,https://api2.zoomit.ir/media/652d20f7eb21a6b54f512f70?w=1920&q=75,6.78 اینچ,1080x2400 پیکسل,50/8/2 مگاپیکسل,سلفی 16 مگاپیکسل,8 گیگابایت رم,Dimensity 7050,4700 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی A06 سامسونگ 4G,"7,450,000",3.8,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/AOk+I+oTQeONCtkiLJLJhm9MDNeowSN5EfH8I/lXlnxIvZIfHWgwLBuWSXBfH3eM16nA58iPj+EfyoA//9k=",6.7 اینچ,720x1600 پیکسل,50/2 مگاپیکسل,سلفی 8 مگاپیکسل,4/6 گیگابایت رم,Helio G85,5000 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/mobile/,گلکسی A36 سامسونگ,"21,960,000",3.9,https://api2.zoomit.ir/media/664f8e54772792639debcfe3?w=1920&q=75,6.7 اینچ,1080x2340 پیکسل,50/8/5 مگاپیکسل,سلفی 12 مگاپیکسل,6/8/12 گیگابایت رم,Snapdragon 6 Gen 3,5000 میلی‌آمپر ساعت,شارژ سریع 45 وات
https://www.zoomit.ir/product/list/mobile/,گلکسی A54 سامسونگ,"28,989,000",4.3,"data:image/jpeg;base64,/9j/4AAQSkZJRgABAQEAYABgAAD/2wCEAAgGBgcGBQgHBwcJCQgKDBQNDAsLDBkSEw8UHRofHh0aHBwgJC4nICIsIxwcKDcpLDAxNDQ0Hyc5PTgyPC4zNDIBCQkJDAsMGA0NGDIhHCEyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMjIyMv/AABEIAAoACgMBIgACEQEDEQH/xAGiAAABBQEBAQEBAQAAAAAAAAAAAQIDBAUGBwgJCgsQAAIBAwMCBAMFBQQEAAABfQECAwAEEQUSITFBBhNRYQcicRQygZGhCCNCscEVUtHwJDNicoIJChYXGBkaJSYnKCkqNDU2Nzg5OkNERUZHSElKU1RVVldYWVpjZGVmZ2hpanN0dXZ3eHl6g4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2drh4uPk5ebn6Onq8fLz9PX29/j5+gEAAwEBAQEBAQEBAQAAAAAAAAECAwQFBgcICQoLEQACAQIEBAMEBwUEBAABAncAAQIDEQQFITEGEkFRB2FxEyIygQgUQpGhscEJIzNS8BVictEKFiQ04SXxFxgZGiYnKCkqNTY3ODk6Q0RFRkdISUpTVFVWV1hZWmNkZWZnaGlqc3R1dnd4eXqCg4SFhoeIiYqSk5SVlpeYmZqio6Slpqeoqaqys7S1tre4ubrCw8TFxsfIycrS09TV1tfY2dri4+Tl5ufo6ery8/T19vf4+fr/2gAMAwEAAhEDEQA/AO5+It1LDq2lIiFg0yg+1ehW5zbRH/YH8q88+Itw8OsaSqR7t0qgnHSvQ7fm2iP+wP5VTWwluf/Z",6.4 اینچ,1080x2340 پیکسل,50/12/5 مگاپیکسل,سلفی 32 مگاپیکسل,4/6/8 گیگابایت رم,Exynos 1380,5000 میلی‌آمپر ساعت, لیتیوم یونی
https://www.zoomit.ir/product/list/tablet/,آیپد پرو 13 اپل نسخه 2024,"99,290,000",3.9,https://api2.zoomit.ir/media/663a44c3a55162c757fca1c7?w=1920&q=75,13 اینچ,2064x2752 پیکسل,12 مگاپیکسل,سلفی 12 مگاپیکسل,8/16 گیگابایت رم,اپل M4,10290 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,پوکو پد شیائومی,"19,981,000",4.5,https://api2.zoomit.ir/media/6651a30e772792639debd4c8?w=1920&q=75,12.1 اینچ,1600x2560 پیکسل,8 مگاپیکسل,سلفی 8 مگاپیکسل,8 گیگابایت رم,Snapdragon 7s Gen 2,10000 میلی‌آمپر ساعت,شارژ سریع 33 وات
https://www.zoomit.ir/product/list/tablet/,گلکسی تب A9 سامسونگ,"7,597,700",4.2,https://api2.zoomit.ir/media/65cc9085ad00028634ae8fe4?w=1920&q=75,8.7 اینچ , 800x1340 پیکسل,8 مگاپیکسل , سلفی 2 مگاپیکسل,4/8 گیگابایت رم , Helio G99,5100 میلی آمپر ساعت , لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,گلکسی تب A9 پلاس سامسونگ,"8,575,000",4,https://api2.zoomit.ir/media/65537b2fac3634182f48c55d?w=1920&q=75,11.0 اینچ,1200x1920 پیکسل,8 مگاپیکسل,سلفی 5 مگاپیکسل,4/8 گیگابایت رم,Snapdragon 695 5G,7040 میلی‌آمپر ساعت,لیتیوم پلیمری
https://www.zoomit.ir/product/list/tablet/,ردمی پد SE شیائومی,"12,000,000",4.1,https://api2.zoomit.ir/media/67b30ef2af7091f81ac983eb?w=1920&q=75,11.0 اینچ , 1200x1920 پیکسل,8 مگاپیکسل , سلفی 5 مگاپیکسل,4/6/8 گیگابایت رم , Snapdragon 680 4G,8000 میلی آمپر ساعت , لیتیوم پلیمری
